batch_timestamp,qty_loops,title,env_crystal_workers,normal,fibers_any_thread,fibers_same_thread,fibers_any_thread_times_worker,fibers_same_thread_times_worker,fibers_any_thread_per_worker,fibers_same_thread_per_worker
2019-10-20 21:01:09 UTC,10,array_360,1,2.67e-5,0.000395029,1.6711e-5,0.000395029,1.6711e-5,0.000395029,1.6711e-5
2019-10-20 21:01:09 UTC,10,fib,1,1.6831e-5,2.2542e-5,3.0186e-5,2.2542e-5,3.0186e-5,2.2542e-5,3.0186e-5
2019-10-20 21:01:09 UTC,10,array_360,2,1.8104e-5,6.0554e-5,3.8242e-5,0.000121108,7.6484e-5,3.0277e-5,1.9121e-5
2019-10-20 21:01:09 UTC,10,fib,2,1.1702e-5,3.9694e-5,2.2743e-5,7.9388e-5,4.5486e-5,1.9847e-5,1.13715e-5
2019-10-20 21:01:09 UTC,10,array_360,3,3.3703e-5,0.000119333,7.8216e-5,0.000357999,0.000234648,3.977766666666667e-5,2.6072e-5
2019-10-20 21:01:09 UTC,10,fib,3,1.7052e-5,3.9644e-5,4.1367e-5,0.000118932,0.000124101,1.3214666666666667e-5,1.3789e-5
2019-10-20 21:01:09 UTC,10,array_360,4,2.68e-5,0.000116658,6.6134e-5,0.000466632,0.000264536,2.91645e-5,1.65335e-5
2019-10-20 21:01:09 UTC,10,fib,4,1.6231e-5,4.0996e-5,4.1077e-5,0.000163984,0.000164308,1.0249e-5,1.026925e-5
2019-10-20 21:01:09 UTC,10,array_360,5,2.9275e-5,0.000135374,6.3288e-5,0.00067687,0.00031643999999999997,2.70748e-5,1.2657599999999999e-5
2019-10-20 21:01:09 UTC,10,fib,5,1.7212e-5,4.7539e-5,6.0443e-5,0.000237695,0.000302215,9.5078e-6,1.20886e-5
2019-10-20 21:01:09 UTC,10,array_360,6,2.7191e-5,0.000131987,7.5391e-5,0.000791922,0.00045234599999999995,2.199783333333333e-5,1.2565166666666666e-5
2019-10-20 21:01:09 UTC,10,fib,6,2.0428e-5,4.2369e-5,2.2141e-5,0.000254214,0.000132846,7.0615e-6,3.690166666666667e-6
2019-10-20 21:01:09 UTC,10,array_360,7,2.132e-5,7.2265e-5,4.3101e-5,0.000505855,0.000301707,1.0323571428571429e-5,6.157285714285714e-6
2019-10-20 21:01:09 UTC,10,fib,7,1.5338e-5,3.9123e-5,5.2138e-5,0.00027386099999999997,0.000364966,5.588999999999999e-6,7.448285714285714e-6
2019-10-20 21:01:09 UTC,10,array_360,8,3.4595e-5,0.000137838,7.9238e-5,0.001102704,0.000633904,1.722975e-5,9.90475e-6
2019-10-20 21:01:09 UTC,10,fib,8,1.5469e-5,5.3029000000000003e-05,4.4463e-5,0.00042423200000000003,0.000355704,6.6286250000000004e-06,5.557875e-6
2019-10-20 21:01:09 UTC,10,array_360,9,3.1209e-5,0.00012833,6.949e-5,0.0011549700000000002,0.00062541,1.4258888888888891e-5,7.721111111111112e-6
2019-10-20 21:01:09 UTC,10,fib,9,1.7082e-5,5.5183e-5,2.8864e-5,0.000496647,0.000259776,6.131444444444444e-6,3.207111111111111e-6
2019-10-20 21:01:09 UTC,10,array_360,10,2.7431e-5,0.000152275,7.8977e-5,0.00152275,0.00078977,1.52275e-5,7.8977e-6
2019-10-20 21:01:09 UTC,10,fib,10,1.8565e-5,7.7214e-5,2.4106e-5,0.0007721399999999999,0.00024106,7.7214e-6,2.4106e-6
2019-10-20 21:01:09 UTC,10,array_360,11,2.5026e-5,0.000110246,0.000114464,0.001212706,0.001259104,1.0022363636363637e-5,1.040581818181818e-5
2019-10-20 21:01:09 UTC,10,fib,11,1.7602e-5,4.1368e-5,3.0367e-5,0.000455048,0.000334037,3.7607272727272727e-6,2.7606363636363637e-6
2019-10-20 21:01:09 UTC,10,array_360,12,2.8934e-5,8.9979e-5,9.2393e-5,0.001079748,0.001108716,7.49825e-6,7.699416666666666e-6
2019-10-20 21:01:09 UTC,10,fib,12,1.7583e-5,4.231e-5,4.6587e-5,0.00050772,0.000559044,3.525833333333333e-6,3.88225e-6
2019-10-20 21:01:09 UTC,10,array_360,13,2.2202e-5,9.4767e-5,9.9846e-5,0.0012319709999999999,0.001297998,7.28976923076923e-6,7.680461538461539e-6
2019-10-20 21:01:09 UTC,10,fib,13,1.4176e-5,2.9886e-5,8.1042e-5,0.000388518,0.001053546,2.298923076923077e-6,6.234e-6
2019-10-20 21:01:09 UTC,10,array_360,14,2.8133e-5,0.000105327,0.000122389,0.001474578,0.0017134460000000002,7.523357142857143e-6,8.742071428571429e-6
2019-10-20 21:01:09 UTC,10,fib,14,1.8635e-5,4.6567e-5,5.1567e-5,0.000651938,0.0007219380000000001,3.326214285714286e-6,3.683357142857143e-6
2019-10-20 21:01:09 UTC,10,array_360,15,1.8635e-5,8.7774e-5,0.000123121,0.00131661,0.001846815,5.8516e-6,8.208066666666665e-6
2019-10-20 21:01:09 UTC,10,fib,15,1.03e-5,4.798e-5,9.9226e-5,0.0007197,0.00148839,3.1986666666666666e-6,6.615066666666667e-6
2019-10-20 21:01:09 UTC,10,array_360,16,3.8372e-5,0.000103563,0.000102161,0.001657008,0.001634576,6.4726875e-6,6.3850625e-6
2019-10-20 21:01:09 UTC,10,fib,16,2.2742e-5,6.933e-5,5.907e-5,0.00110928,0.00094512,4.333125e-6,3.691875e-6
2019-10-20 21:01:09 UTC,10,array_360,17,2.9645e-5,9.5268e-5,7.7024e-5,0.0016195559999999999,0.001309408,5.604e-6,4.530823529411765e-6
2019-10-20 21:01:09 UTC,10,fib,17,2.3173e-5,3.746e-5,9.5107e-5,0.00063682,0.001616819,2.203529411764706e-6,5.594529411764706e-6
2019-10-20 21:01:09 UTC,10,array_360,18,3.3363e-5,0.00012304,9.613e-5,0.00221472,0.0017303400000000001,6.835555555555555e-6,5.340555555555555e-6
2019-10-20 21:01:09 UTC,10,fib,18,2.711e-5,6.2567e-5,8.8375e-5,0.001126206,0.00159075,3.4759444444444444e-6,4.909722222222222e-6
2019-10-20 21:01:09 UTC,10,array_360,19,2.7451e-5,0.000125675,8.1973e-5,0.002387825,0.001557487,6.6144736842105264e-6,4.3143684210526315e-6
2019-10-20 21:01:09 UTC,10,fib,19,2.1701e-5,5.1346e-5,8.3567e-5,0.000975574,0.0015877729999999998,2.702421052631579e-6,4.398263157894737e-6
2019-10-20 21:01:09 UTC,10,array_360,20,3.8342e-5,0.000150611,0.000109194,0.0030122200000000003,0.00218388,7.53055e-6,5.4597e-6
2019-10-20 21:01:09 UTC,10,fib,20,3.1599e-5,7.9699e-5,0.000113312,0.00159398,0.00226624,3.98495e-6,5.6656000000000004e-6
2019-10-20 21:01:09 UTC,10,array_360,21,2.8133e-5,0.000111949,9.4978e-5,0.002350929,0.001994538,5.3309047619047615e-6,4.5227619047619044e-6
2019-10-20 21:01:09 UTC,10,fib,21,1.9586e-5,4.9021e-5,0.000102692,0.0010294409999999999,0.002156532,2.3343333333333332e-6,4.890095238095238e-6
2019-10-20 21:01:09 UTC,10,array_360,22,3.1239e-5,0.000108744,0.000127158,0.002392368,0.0027974759999999997,4.942909090909091e-6,5.779909090909091e-6
2019-10-20 21:01:09 UTC,10,fib,22,1.8645e-5,7.2245e-5,0.000119092,0.00158939,0.0026200240000000003,3.283863636363636e-6,5.413272727272728e-6
2019-10-20 21:01:09 UTC,10,array_360,23,2.8543e-5,0.000110337,8.9127e-5,0.002537751,0.002049921,4.7972608695652175e-6,3.875086956521739e-6
2019-10-20 21:01:09 UTC,10,fib,23,1.9226e-5,4.5505e-5,0.000118512,0.0010466149999999999,0.002725776,1.978478260869565e-6,5.152695652173913e-6
2019-10-20 21:01:09 UTC,10,array_360,24,3.4785e-5,0.000148127,9.9326e-5,0.0035550480000000003,0.002383824,6.171958333333334e-6,4.138583333333334e-6
2019-10-20 21:01:09 UTC,10,fib,24,2.0498e-5,5.1165e-5,9.2553e-5,0.0012279600000000002,0.0022212720000000003,2.1318750000000002e-6,3.856375e-6
2019-10-20 21:01:09 UTC,10,array_360,25,2.665e-5,0.000118432,9.5819e-5,0.0029608,0.0023954749999999998,4.73728e-6,3.83276e-6
2019-10-20 21:01:09 UTC,10,fib,25,1.598e-5,6.1294e-5,0.000131526,0.00153235,0.00328815,2.45176e-6,5.26104e-6
2019-10-20 21:01:09 UTC,10,array_360,26,2.9135e-5,0.000115536,0.000109886,0.003003936,0.002857036,4.443692307692308e-6,4.226384615384615e-6
2019-10-20 21:01:09 UTC,10,fib,26,3.6989e-5,5.8589e-5,0.000134932,0.001523314,0.0035082319999999996,2.2534230769230768e-6,5.189692307692307e-6
2019-10-20 21:01:09 UTC,10,array_360,27,3.6789e-5,0.000128661,0.000130444,0.003473847,0.003521988,4.765222222222222e-6,4.831259259259259e-6
2019-10-20 21:01:09 UTC,10,fib,27,3.5006e-5,4.6567e-5,0.000173164,0.001257309,0.004675428000000001,1.724703703703704e-6,6.413481481481482e-6
2019-10-20 21:01:09 UTC,10,array_360,28,2.3624e-5,9.7382e-5,8.024e-5,0.002726696,0.0022467200000000002,3.4779285714285713e-6,2.865714285714286e-6
2019-10-20 21:01:09 UTC,10,fib,28,1.5028e-5,6.1916e-5,0.000109846,0.001733648,0.003075688,2.211285714285714e-6,3.923071428571429e-6
2019-10-20 21:01:09 UTC,10,array_360,29,3.3522e-5,0.000109655,8.7985e-5,0.003179995,0.002551565,3.781206896551724e-6,3.0339655172413797e-6
2019-10-20 21:01:09 UTC,10,fib,29,1.9106e-5,7.6233e-5,0.00012791,0.002210757,0.0037093899999999995,2.6287241379310346e-6,4.410689655172413e-6
2019-10-20 21:01:09 UTC,10,array_360,30,2.0729e-5,8.6011e-5,9.9156e-5,0.00258033,0.00297468,2.8670333333333332e-6,3.3051999999999997e-6
2019-10-20 21:01:09 UTC,10,fib,30,1.2063e-5,3.6989e-5,0.000147335,0.00110967,0.00442005,1.2329666666666667e-6,4.911166666666667e-6
2019-10-20 21:01:09 UTC,10,array_360,31,2.7492e-5,0.000136275,8.4688e-5,0.004224525,0.002625328,4.395967741935483e-6,2.7318709677419355e-6
2019-10-20 21:01:09 UTC,10,fib,31,1.8374e-5,5.1807e-5,0.000115085,0.001606017,0.003567635,1.6711935483870969e-6,3.7124193548387095e-6
2019-10-20 21:01:09 UTC,10,array_360,32,2.5337e-5,0.000114845,9.4547e-5,0.00367504,0.003025504,3.58890625e-6,2.95459375e-6
2019-10-20 21:01:09 UTC,10,fib,32,2.2763e-5,7.5381e-5,9.9125e-5,0.002412192,0.003172,2.35565625e-6,3.09765625e-6
2019-10-20 21:01:16 UTC,20,array_360,1,8.9187e-5,0.00022998,8.1011e-5,0.00022998,8.1011e-5,0.00022998,8.1011e-5
2019-10-20 21:01:16 UTC,20,fib,1,0.002073639,0.002134914,0.002017544,0.002134914,0.002017544,0.002134914,0.002017544
2019-10-20 21:01:16 UTC,20,array_360,2,9.5168e-5,0.000255157,0.000127318,0.000510314,0.000254636,0.0001275785,6.3659e-5
2019-10-20 21:01:16 UTC,20,fib,2,0.002351388,0.001417461,0.002110087,0.002834922,0.004220174,0.0007087305,0.0010550435
2019-10-20 21:01:16 UTC,20,array_360,3,9.8284e-5,0.000270105,0.000151895,0.0008103149999999999,0.00045568500000000005,9.003499999999999e-5,5.063166666666667e-5
2019-10-20 21:01:16 UTC,20,fib,3,0.002174357,0.00124016,0.002387877,0.00372048,0.007163631,0.00041338666666666666,0.0007959590000000001
2019-10-20 21:01:16 UTC,20,array_360,4,9.9296e-5,0.000398225,0.000196417,0.0015929,0.000785668,9.955625e-5,4.910425e-5
2019-10-20 21:01:16 UTC,20,fib,4,0.00238447,0.001195787,0.001996414,0.004783148,0.007985656,0.00029894675,0.0004991035
2019-10-20 21:01:16 UTC,20,array_360,5,0.000110076,0.000308207,0.00020291,0.001541035,0.00101455,6.16414e-5,4.0582e-5
2019-10-20 21:01:16 UTC,20,fib,5,0.002068179,0.002016672,0.001745686,0.010083360000000001,0.00872843,0.0004033344,0.0003491372
2019-10-20 21:01:16 UTC,20,array_360,6,7.0101e-5,0.000216465,0.000171982,0.00129879,0.001031892,3.60775e-5,2.8663666666666665e-5
2019-10-20 21:01:16 UTC,20,fib,6,0.002285626,0.000740725,0.002242555,0.00444435,0.013455329999999998,0.00012345416666666666,0.0003737591666666666
2019-10-20 21:01:16 UTC,20,array_360,7,0.000104656,0.000276848,0.000185457,0.001937936,0.001298199,3.9549714285714286e-5,2.6493857142857144e-5
2019-10-20 21:01:16 UTC,20,fib,7,0.002615212,0.000584604,0.002425227,0.004092228,0.016976589,8.351485714285714e-5,0.000346461
2019-10-20 21:01:16 UTC,20,array_360,8,0.000102301,0.000317294,0.000211766,0.002538352,0.001694128,3.966175e-5,2.647075e-5
2019-10-20 21:01:16 UTC,20,fib,8,0.002411962,0.001930111,0.002440806,0.015440888,0.019526448,0.000241263875,0.00030510075
2019-10-20 21:01:16 UTC,20,array_360,9,7.6242e-5,0.000311082,0.000201847,0.002799738,0.001816623,3.456466666666667e-5,2.2427444444444444e-5
2019-10-20 21:01:16 UTC,20,fib,9,0.001641921,0.000673109,0.002051438,0.006057981,0.018462942,7.478988888888889e-5,0.00022793755555555555
2019-10-20 21:01:16 UTC,20,array_360,10,9.7543e-5,0.000386323,0.000159498,0.00386323,0.00159498,3.86323e-5,1.59498e-5
2019-10-20 21:01:16 UTC,20,fib,10,0.002299541,0.001815637,0.001627664,0.018156369999999998,0.016276640000000002,0.0001815637,0.0001627664
